# =========================================
# Dataset
# Developed by: Shahab Fatemi
# Date: 2024-04-20
# Features: 
#    - R (radial distance) in (m),
#    - Theta (polar angle) in (rad),
#    - Phi (gravitational potential) in (J/kg).
#
# The data is generated for educational purposes only.
#
# MIT License — Shahab Fatemi (2025); 
# For use in the Machine Learning in Physics course, Umeå University, Sweden 
# See the full license text in the parent folder.
# =========================================
R [meter],Theta [radian],Phi [J/kg]
6.942527E+07,1.5867E-01,-8.328755E+07
7.045000E+07,1.5867E-01,-8.098334E+07
7.147473E+07,1.5867E-01,-8.044723E+07
7.249945E+07,1.5867E-01,-7.940865E+07
7.352418E+07,1.5867E-01,-7.849977E+07
7.454891E+07,1.5867E-01,-7.740470E+07
7.557364E+07,1.5867E-01,-7.732294E+07
7.659836E+07,1.5867E-01,-7.330390E+07
7.762309E+07,1.5867E-01,-7.492306E+07
7.864782E+07,1.5867E-01,-7.348613E+07
7.967255E+07,1.5867E-01,-7.160458E+07
8.069727E+07,1.5867E-01,-6.975487E+07
8.172200E+07,1.5867E-01,-7.161830E+07
8.274673E+07,1.5867E-01,-6.971581E+07
8.377145E+07,1.5867E-01,-6.876971E+07
8.479618E+07,1.5867E-01,-6.828533E+07
8.582091E+07,1.5867E-01,-6.792480E+07
8.684564E+07,1.5867E-01,-6.745239E+07
8.787036E+07,1.5867E-01,-6.526647E+07
8.889509E+07,1.5867E-01,-6.445169E+07
8.991982E+07,1.5867E-01,-6.627326E+07
9.094455E+07,1.5867E-01,-6.405825E+07
9.196927E+07,1.5867E-01,-6.263258E+07
9.299400E+07,1.5867E-01,-6.372656E+07
9.401873E+07,1.5867E-01,-6.123693E+07
9.504345E+07,1.5867E-01,-6.205789E+07
9.606818E+07,1.5867E-01,-6.032821E+07
9.709291E+07,1.5867E-01,-5.916509E+07
9.811764E+07,1.5867E-01,-5.911020E+07
9.914236E+07,1.5867E-01,-5.809242E+07
1.001671E+08,1.5867E-01,-5.712727E+07
1.011918E+08,1.5867E-01,-5.687499E+07
1.022165E+08,1.5867E-01,-5.655998E+07
1.032413E+08,1.5867E-01,-5.647090E+07
1.042660E+08,1.5867E-01,-5.603658E+07
1.052907E+08,1.5867E-01,-5.569510E+07
1.063155E+08,1.5867E-01,-5.432146E+07
1.073402E+08,1.5867E-01,-5.697320E+07
1.083649E+08,1.5867E-01,-5.575919E+07
1.093896E+08,1.5867E-01,-5.235873E+07
1.104144E+08,1.5867E-01,-5.192377E+07
1.114391E+08,1.5867E-01,-5.076717E+07
1.124638E+08,1.5867E-01,-5.258315E+07
1.134885E+08,1.5867E-01,-5.193796E+07
1.145133E+08,1.5867E-01,-5.030308E+07
1.155380E+08,1.5867E-01,-4.956322E+07
1.165627E+08,1.5867E-01,-5.183735E+07
1.175875E+08,1.5867E-01,-4.941726E+07
1.186122E+08,1.5867E-01,-4.750656E+07
1.196369E+08,1.5867E-01,-4.675489E+07
1.206616E+08,1.5867E-01,-4.792041E+07
1.216864E+08,1.5867E-01,-4.720103E+07
1.227111E+08,1.5867E-01,-4.780556E+07
1.237358E+08,1.5867E-01,-4.713235E+07
1.247605E+08,1.5867E-01,-4.700829E+07
1.257853E+08,1.5867E-01,-4.565476E+07
1.268100E+08,1.5867E-01,-4.671747E+07
2.536200E+07,1.9040E-01,-2.320371E+08
2.638673E+07,1.9040E-01,-2.216640E+08
2.741145E+07,1.9040E-01,-2.155816E+08
2.843618E+07,1.9040E-01,-2.060832E+08
2.946091E+07,1.9040E-01,-1.992528E+08
3.048564E+07,1.9040E-01,-1.922226E+08
3.151036E+07,1.9040E-01,-1.854024E+08
3.253509E+07,1.9040E-01,-1.791934E+08
3.355982E+07,1.9040E-01,-1.723582E+08
3.458455E+07,1.9040E-01,-1.702262E+08
3.560927E+07,1.9040E-01,-1.647807E+08
3.663400E+07,1.9040E-01,-1.565556E+08
3.765873E+07,1.9040E-01,-1.541996E+08
3.868345E+07,1.9040E-01,-1.511440E+08
3.970818E+07,1.9040E-01,-1.472719E+08
4.073291E+07,1.9040E-01,-1.436604E+08
4.175764E+07,1.9040E-01,-1.389315E+08
4.278236E+07,1.9040E-01,-1.343094E+08
4.380709E+07,1.9040E-01,-1.326868E+08
4.483182E+07,1.9040E-01,-1.298203E+08
4.585655E+07,1.9040E-01,-1.295701E+08
4.688127E+07,1.9040E-01,-1.241442E+08
4.790600E+07,1.9040E-01,-1.196153E+08
4.893073E+07,1.9040E-01,-1.166634E+08
4.995545E+07,1.9040E-01,-1.155540E+08
5.098018E+07,1.9040E-01,-1.136900E+08
5.200491E+07,1.9040E-01,-1.128127E+08
5.302964E+07,1.9040E-01,-1.087312E+08
5.405436E+07,1.9040E-01,-1.072214E+08
5.507909E+07,1.9040E-01,-1.051427E+08
5.610382E+07,1.9040E-01,-1.035178E+08
5.712855E+07,1.9040E-01,-9.999199E+07
5.815327E+07,1.9040E-01,-1.000472E+08
5.917800E+07,1.9040E-01,-1.000487E+08
6.020273E+07,1.9040E-01,-9.650045E+07
6.122745E+07,1.9040E-01,-9.620061E+07
6.225218E+07,1.9040E-01,-9.504151E+07
6.327691E+07,1.9040E-01,-9.129083E+07
6.430164E+07,1.9040E-01,-8.856623E+07
6.532636E+07,1.9040E-01,-8.997117E+07
6.635109E+07,1.9040E-01,-8.609667E+07
6.737582E+07,1.9040E-01,-8.543968E+07
6.840055E+07,1.9040E-01,-8.658195E+07
6.942527E+07,1.9040E-01,-8.205008E+07
7.045000E+07,1.9040E-01,-8.135322E+07
7.147473E+07,1.9040E-01,-8.268344E+07
7.249945E+07,1.9040E-01,-7.803345E+07
7.352418E+07,1.9040E-01,-7.819130E+07
7.454891E+07,1.9040E-01,-7.667948E+07
7.557364E+07,1.9040E-01,-7.784360E+07
7.659836E+07,1.9040E-01,-7.487597E+07
7.762309E+07,1.9040E-01,-7.563279E+07
7.864782E+07,1.9040E-01,-7.362501E+07
7.967255E+07,1.9040E-01,-7.430247E+07
8.069727E+07,1.9040E-01,-7.301814E+07
8.172200E+07,1.9040E-01,-7.200942E+07
8.274673E+07,1.9040E-01,-7.004870E+07
8.377145E+07,1.9040E-01,-6.995877E+07
8.479618E+07,1.9040E-01,-6.851050E+07
8.582091E+07,1.9040E-01,-6.636850E+07
8.684564E+07,1.9040E-01,-6.688413E+07
8.787036E+07,1.9040E-01,-6.765526E+07
8.889509E+07,1.9040E-01,-6.642043E+07
8.991982E+07,1.9040E-01,-6.469446E+07
9.094455E+07,1.9040E-01,-6.405857E+07
9.196927E+07,1.9040E-01,-6.405009E+07
9.299400E+07,1.9040E-01,-6.176413E+07
9.401873E+07,1.9040E-01,-6.278690E+07
9.504345E+07,1.9040E-01,-5.919569E+07
9.606818E+07,1.9040E-01,-6.119863E+07
9.709291E+07,1.9040E-01,-6.005809E+07
9.811764E+07,1.9040E-01,-5.917190E+07
9.914236E+07,1.9040E-01,-5.849718E+07
1.001671E+08,1.9040E-01,-5.910326E+07
1.011918E+08,1.9040E-01,-5.754248E+07
1.022165E+08,1.9040E-01,-5.851145E+07
1.032413E+08,1.9040E-01,-5.788280E+07
1.042660E+08,1.9040E-01,-5.458846E+07
1.052907E+08,1.9040E-01,-5.527148E+07
1.063155E+08,1.9040E-01,-5.373613E+07
1.073402E+08,1.9040E-01,-5.365765E+07
1.083649E+08,1.9040E-01,-5.410024E+07
1.093896E+08,1.9040E-01,-5.300047E+07
1.104144E+08,1.9040E-01,-5.188874E+07
1.114391E+08,1.9040E-01,-5.130810E+07
1.124638E+08,1.9040E-01,-5.019573E+07
1.134885E+08,1.9040E-01,-4.872297E+07
1.145133E+08,1.9040E-01,-5.171062E+07
1.155380E+08,1.9040E-01,-4.950411E+07
1.165627E+08,1.9040E-01,-5.024481E+07
1.175875E+08,1.9040E-01,-4.953324E+07
1.186122E+08,1.9040E-01,-4.803541E+07
1.196369E+08,1.9040E-01,-4.730853E+07
1.206616E+08,1.9040E-01,-4.784000E+07
1.216864E+08,1.9040E-01,-4.816190E+07
1.227111E+08,1.9040E-01,-4.730248E+07
1.237358E+08,1.9040E-01,-4.726019E+07
1.247605E+08,1.9040E-01,-4.628614E+07
1.257853E+08,1.9040E-01,-4.557593E+07
1.268100E+08,1.9040E-01,-4.637969E+07
2.536200E+07,2.2213E-01,-2.319750E+08
2.638673E+07,2.2213E-01,-2.225918E+08
2.741145E+07,2.2213E-01,-2.147579E+08
2.843618E+07,2.2213E-01,-2.053604E+08
2.946091E+07,2.2213E-01,-1.991546E+08
3.048564E+07,2.2213E-01,-1.916676E+08
3.151036E+07,2.2213E-01,-1.845454E+08
3.253509E+07,2.2213E-01,-1.805530E+08
3.355982E+07,2.2213E-01,-1.717048E+08
3.458455E+07,2.2213E-01,-1.672931E+08
3.560927E+07,2.2213E-01,-1.640333E+08
3.663400E+07,2.2213E-01,-1.581491E+08
3.765873E+07,2.2213E-01,-1.544792E+08
3.868345E+07,2.2213E-01,-1.493961E+08
3.970818E+07,2.2213E-01,-1.471142E+08
4.073291E+07,2.2213E-01,-1.399938E+08
4.175764E+07,2.2213E-01,-1.392067E+08
4.278236E+07,2.2213E-01,-1.336455E+08
4.380709E+07,2.2213E-01,-1.314359E+08
4.483182E+07,2.2213E-01,-1.303014E+08
4.585655E+07,2.2213E-01,-1.281538E+08
4.688127E+07,2.2213E-01,-1.229210E+08
4.790600E+07,2.2213E-01,-1.211626E+08
4.893073E+07,2.2213E-01,-1.195455E+08
4.995545E+07,2.2213E-01,-1.165113E+08
5.098018E+07,2.2213E-01,-1.108267E+08
5.200491E+07,2.2213E-01,-1.133781E+08
5.302964E+07,2.2213E-01,-1.093347E+08
5.405436E+07,2.2213E-01,-1.082485E+08
5.507909E+07,2.2213E-01,-1.051698E+08
5.610382E+07,2.2213E-01,-1.030807E+08
5.712855E+07,2.2213E-01,-1.011694E+08
5.815327E+07,2.2213E-01,-9.910190E+07
5.917800E+07,2.2213E-01,-9.897513E+07
6.020273E+07,2.2213E-01,-9.674468E+07
6.122745E+07,2.2213E-01,-9.369121E+07
6.225218E+07,2.2213E-01,-9.412620E+07
6.327691E+07,2.2213E-01,-9.273306E+07
6.430164E+07,2.2213E-01,-8.993208E+07
6.532636E+07,2.2213E-01,-8.818519E+07
6.635109E+07,2.2213E-01,-8.749282E+07
6.737582E+07,2.2213E-01,-8.590470E+07
6.840055E+07,2.2213E-01,-8.418174E+07
6.942527E+07,2.2213E-01,-8.447941E+07
7.045000E+07,2.2213E-01,-8.330480E+07
7.147473E+07,2.2213E-01,-8.114512E+07
7.249945E+07,2.2213E-01,-7.880235E+07
7.352418E+07,2.2213E-01,-7.832457E+07
7.454891E+07,2.2213E-01,-7.888814E+07
7.557364E+07,2.2213E-01,-7.567241E+07
7.659836E+07,2.2213E-01,-7.580406E+07
7.762309E+07,2.2213E-01,-7.455823E+07
7.864782E+07,2.2213E-01,-7.250445E+07
7.967255E+07,2.2213E-01,-7.360582E+07
8.069727E+07,2.2213E-01,-7.287950E+07
8.172200E+07,2.2213E-01,-7.080955E+07
8.274673E+07,2.2213E-01,-7.166517E+07
8.377145E+07,2.2213E-01,-7.020135E+07
8.479618E+07,2.2213E-01,-6.837215E+07
8.582091E+07,2.2213E-01,-6.781513E+07
8.684564E+07,2.2213E-01,-6.677827E+07
8.787036E+07,2.2213E-01,-6.507745E+07
8.889509E+07,2.2213E-01,-6.412936E+07
8.991982E+07,2.2213E-01,-6.529813E+07
9.094455E+07,2.2213E-01,-6.397915E+07
9.196927E+07,2.2213E-01,-6.437525E+07
9.299400E+07,2.2213E-01,-6.244610E+07
9.401873E+07,2.2213E-01,-6.196219E+07
9.504345E+07,2.2213E-01,-6.192320E+07
9.606818E+07,2.2213E-01,-6.055529E+07
9.709291E+07,2.2213E-01,-5.946514E+07
9.811764E+07,2.2213E-01,-5.807428E+07
9.914236E+07,2.2213E-01,-6.041018E+07
1.001671E+08,2.2213E-01,-5.691761E+07
1.011918E+08,2.2213E-01,-5.842393E+07
1.022165E+08,2.2213E-01,-5.688820E+07
1.032413E+08,2.2213E-01,-5.505477E+07
1.042660E+08,2.2213E-01,-5.606145E+07
1.052907E+08,2.2213E-01,-5.493119E+07
1.063155E+08,2.2213E-01,-5.571835E+07
1.073402E+08,2.2213E-01,-5.290888E+07
1.083649E+08,2.2213E-01,-5.474035E+07
1.093896E+08,2.2213E-01,-5.101855E+07
1.104144E+08,2.2213E-01,-5.183185E+07
1.114391E+08,2.2213E-01,-5.227101E+07
1.124638E+08,2.2213E-01,-5.041569E+07
1.134885E+08,2.2213E-01,-5.065476E+07
1.145133E+08,2.2213E-01,-4.942660E+07
1.155380E+08,2.2213E-01,-5.087988E+07
1.165627E+08,2.2213E-01,-5.144269E+07
1.175875E+08,2.2213E-01,-4.858269E+07
1.186122E+08,2.2213E-01,-4.827954E+07
1.196369E+08,2.2213E-01,-5.018649E+07
1.206616E+08,2.2213E-01,-4.672419E+07
1.216864E+08,2.2213E-01,-4.692373E+07
1.227111E+08,2.2213E-01,-4.622808E+07
1.237358E+08,2.2213E-01,-4.708902E+07
1.247605E+08,2.2213E-01,-4.621596E+07
1.257853E+08,2.2213E-01,-4.609381E+07
1.268100E+08,2.2213E-01,-4.346532E+07
2.536200E+07,2.5387E-01,-2.318398E+08
2.638673E+07,2.5387E-01,-2.221659E+08
2.741145E+07,2.5387E-01,-2.148634E+08
2.843618E+07,2.5387E-01,-2.060744E+08
2.946091E+07,2.5387E-01,-1.998876E+08
3.048564E+07,2.5387E-01,-1.907338E+08
3.151036E+07,2.5387E-01,-1.856782E+08
3.253509E+07,2.5387E-01,-1.806204E+08
3.355982E+07,2.5387E-01,-1.753794E+08
3.458455E+07,2.5387E-01,-1.689248E+08
3.560927E+07,2.5387E-01,-1.636268E+08
3.663400E+07,2.5387E-01,-1.589381E+08
3.765873E+07,2.5387E-01,-1.521426E+08
3.868345E+07,2.5387E-01,-1.503310E+08
3.970818E+07,2.5387E-01,-1.441362E+08
4.073291E+07,2.5387E-01,-1.423576E+08
4.175764E+07,2.5387E-01,-1.393696E+08
4.278236E+07,2.5387E-01,-1.356940E+08
4.380709E+07,2.5387E-01,-1.319202E+08
4.483182E+07,2.5387E-01,-1.284721E+08
4.585655E+07,2.5387E-01,-1.255481E+08
4.688127E+07,2.5387E-01,-1.243577E+08
4.790600E+07,2.5387E-01,-1.199445E+08
4.893073E+07,2.5387E-01,-1.217922E+08
4.995545E+07,2.5387E-01,-1.165622E+08
5.098018E+07,2.5387E-01,-1.144323E+08
5.200491E+07,2.5387E-01,-1.126041E+08
5.302964E+07,2.5387E-01,-1.085237E+08
5.405436E+07,2.5387E-01,-1.059797E+08
5.507909E+07,2.5387E-01,-1.046145E+08
5.610382E+07,2.5387E-01,-1.017977E+08
5.712855E+07,2.5387E-01,-1.001040E+08
5.815327E+07,2.5387E-01,-1.002521E+08
5.917800E+07,2.5387E-01,-9.813171E+07
6.020273E+07,2.5387E-01,-9.499300E+07
6.122745E+07,2.5387E-01,-9.593384E+07
6.225218E+07,2.5387E-01,-9.398628E+07
6.327691E+07,2.5387E-01,-9.226651E+07
6.430164E+07,2.5387E-01,-9.036065E+07
6.532636E+07,2.5387E-01,-8.825670E+07
6.635109E+07,2.5387E-01,-8.670291E+07
6.737582E+07,2.5387E-01,-8.491287E+07
6.840055E+07,2.5387E-01,-8.422813E+07
6.942527E+07,2.5387E-01,-8.373523E+07
7.045000E+07,2.5387E-01,-8.273056E+07
7.147473E+07,2.5387E-01,-8.038662E+07
7.249945E+07,2.5387E-01,-7.984492E+07
7.352418E+07,2.5387E-01,-7.823843E+07
7.454891E+07,2.5387E-01,-7.695261E+07
7.557364E+07,2.5387E-01,-7.501679E+07
7.659836E+07,2.5387E-01,-7.591341E+07
7.762309E+07,2.5387E-01,-7.629632E+07
7.864782E+07,2.5387E-01,-7.449554E+07
7.967255E+07,2.5387E-01,-7.286677E+07
8.069727E+07,2.5387E-01,-7.017712E+07
8.172200E+07,2.5387E-01,-7.104814E+07
8.274673E+07,2.5387E-01,-7.031377E+07
8.377145E+07,2.5387E-01,-6.902041E+07
8.479618E+07,2.5387E-01,-6.739320E+07
8.582091E+07,2.5387E-01,-6.859635E+07
8.684564E+07,2.5387E-01,-6.763900E+07
8.787036E+07,2.5387E-01,-6.460384E+07
8.889509E+07,2.5387E-01,-6.520127E+07
8.991982E+07,2.5387E-01,-6.587202E+07
9.094455E+07,2.5387E-01,-6.227791E+07
9.196927E+07,2.5387E-01,-6.310371E+07
9.299400E+07,2.5387E-01,-6.131284E+07
9.401873E+07,2.5387E-01,-6.187953E+07
9.504345E+07,2.5387E-01,-6.129097E+07
9.606818E+07,2.5387E-01,-5.942383E+07
9.709291E+07,2.5387E-01,-6.048178E+07
9.811764E+07,2.5387E-01,-5.904078E+07
9.914236E+07,2.5387E-01,-5.965139E+07
1.001671E+08,2.5387E-01,-5.761237E+07
1.011918E+08,2.5387E-01,-5.752569E+07
1.022165E+08,2.5387E-01,-5.671724E+07
1.032413E+08,2.5387E-01,-5.729790E+07
1.042660E+08,2.5387E-01,-5.752336E+07
1.052907E+08,2.5387E-01,-5.692308E+07
1.063155E+08,2.5387E-01,-5.342677E+07
1.073402E+08,2.5387E-01,-5.378463E+07
1.083649E+08,2.5387E-01,-5.333586E+07
1.093896E+08,2.5387E-01,-5.138554E+07
1.104144E+08,2.5387E-01,-5.392979E+07
1.114391E+08,2.5387E-01,-5.099748E+07
1.124638E+08,2.5387E-01,-5.119568E+07
1.134885E+08,2.5387E-01,-5.021950E+07
1.145133E+08,2.5387E-01,-5.181733E+07
1.155380E+08,2.5387E-01,-4.973646E+07
1.165627E+08,2.5387E-01,-5.084430E+07
1.175875E+08,2.5387E-01,-4.868459E+07
1.186122E+08,2.5387E-01,-4.999785E+07
1.196369E+08,2.5387E-01,-4.846812E+07
1.206616E+08,2.5387E-01,-4.902947E+07
1.216864E+08,2.5387E-01,-4.579699E+07
1.227111E+08,2.5387E-01,-4.570729E+07
1.237358E+08,2.5387E-01,-4.643233E+07
1.247605E+08,2.5387E-01,-4.818950E+07
1.257853E+08,2.5387E-01,-4.594637E+07
1.268100E+08,2.5387E-01,-4.506796E+07
2.536200E+07,2.8560E-01,-2.308163E+08
2.638673E+07,2.8560E-01,-2.220503E+08
2.741145E+07,2.8560E-01,-2.137224E+08
2.843618E+07,2.8560E-01,-2.073835E+08
2.946091E+07,2.8560E-01,-1.984924E+08
3.048564E+07,2.8560E-01,-1.904877E+08
3.151036E+07,2.8560E-01,-1.852560E+08
3.253509E+07,2.8560E-01,-1.778517E+08
3.355982E+07,2.8560E-01,-1.735212E+08
3.458455E+07,2.8560E-01,-1.684746E+08
3.560927E+07,2.8560E-01,-1.636475E+08
3.663400E+07,2.8560E-01,-1.588441E+08
3.765873E+07,2.8560E-01,-1.557645E+08
3.868345E+07,2.8560E-01,-1.489552E+08
3.970818E+07,2.8560E-01,-1.455065E+08
4.073291E+07,2.8560E-01,-1.428347E+08
4.175764E+07,2.8560E-01,-1.400512E+08
4.278236E+07,2.8560E-01,-1.377098E+08
4.380709E+07,2.8560E-01,-1.317786E+08
4.483182E+07,2.8560E-01,-1.292522E+08
4.585655E+07,2.8560E-01,-1.270556E+08
4.688127E+07,2.8560E-01,-1.230286E+08
4.790600E+07,2.8560E-01,-1.203333E+08
4.893073E+07,2.8560E-01,-1.188912E+08
4.995545E+07,2.8560E-01,-1.179879E+08
5.098018E+07,2.8560E-01,-1.138910E+08
5.200491E+07,2.8560E-01,-1.124658E+08
5.302964E+07,2.8560E-01,-1.082960E+08
5.405436E+07,2.8560E-01,-1.076708E+08
5.507909E+07,2.8560E-01,-1.068493E+08
5.610382E+07,2.8560E-01,-1.033983E+08
5.712855E+07,2.8560E-01,-1.001806E+08
5.815327E+07,2.8560E-01,-9.829676E+07
5.917800E+07,2.8560E-01,-9.741389E+07
6.020273E+07,2.8560E-01,-9.644837E+07
6.122745E+07,2.8560E-01,-9.515368E+07
6.225218E+07,2.8560E-01,-9.470753E+07
6.327691E+07,2.8560E-01,-9.176607E+07
6.430164E+07,2.8560E-01,-9.030932E+07
6.532636E+07,2.8560E-01,-8.884866E+07
6.635109E+07,2.8560E-01,-8.958593E+07
6.737582E+07,2.8560E-01,-8.606084E+07
6.840055E+07,2.8560E-01,-8.450698E+07
6.942527E+07,2.8560E-01,-8.377091E+07
7.045000E+07,2.8560E-01,-8.135724E+07
7.147473E+07,2.8560E-01,-8.003712E+07
7.249945E+07,2.8560E-01,-8.128440E+07
7.352418E+07,2.8560E-01,-7.896479E+07
7.454891E+07,2.8560E-01,-7.641236E+07
7.557364E+07,2.8560E-01,-7.665187E+07
7.659836E+07,2.8560E-01,-7.457459E+07
7.762309E+07,2.8560E-01,-7.306476E+07
7.864782E+07,2.8560E-01,-7.335872E+07
7.967255E+07,2.8560E-01,-7.094770E+07
8.069727E+07,2.8560E-01,-7.176463E+07
8.172200E+07,2.8560E-01,-6.903681E+07
8.274673E+07,2.8560E-01,-7.071612E+07
8.377145E+07,2.8560E-01,-6.866609E+07
8.479618E+07,2.8560E-01,-6.852942E+07
8.582091E+07,2.8560E-01,-6.690986E+07
8.684564E+07,2.8560E-01,-6.652903E+07
8.787036E+07,2.8560E-01,-6.531870E+07
8.889509E+07,2.8560E-01,-6.521360E+07
8.991982E+07,2.8560E-01,-6.406064E+07
9.094455E+07,2.8560E-01,-6.382747E+07
9.196927E+07,2.8560E-01,-6.310431E+07
9.299400E+07,2.8560E-01,-6.203103E+07
9.401873E+07,2.8560E-01,-6.342510E+07
9.504345E+07,2.8560E-01,-6.041638E+07
9.606818E+07,2.8560E-01,-6.143339E+07
9.709291E+07,2.8560E-01,-6.033774E+07
9.811764E+07,2.8560E-01,-5.806459E+07
9.914236E+07,2.8560E-01,-5.833507E+07
1.001671E+08,2.8560E-01,-5.858924E+07
1.011918E+08,2.8560E-01,-5.708606E+07
1.022165E+08,2.8560E-01,-5.660241E+07
1.032413E+08,2.8560E-01,-5.745333E+07
1.042660E+08,2.8560E-01,-5.434678E+07
1.052907E+08,2.8560E-01,-5.364377E+07
1.063155E+08,2.8560E-01,-5.451582E+07
1.073402E+08,2.8560E-01,-5.626869E+07
1.083649E+08,2.8560E-01,-5.262298E+07
1.093896E+08,2.8560E-01,-5.389105E+07
1.104144E+08,2.8560E-01,-5.104098E+07
1.114391E+08,2.8560E-01,-5.317284E+07
1.124638E+08,2.8560E-01,-5.017586E+07
1.134885E+08,2.8560E-01,-5.081070E+07
1.145133E+08,2.8560E-01,-5.218642E+07
1.155380E+08,2.8560E-01,-5.024101E+07
1.165627E+08,2.8560E-01,-4.986657E+07
1.175875E+08,2.8560E-01,-4.988642E+07
1.186122E+08,2.8560E-01,-4.800687E+07
1.196369E+08,2.8560E-01,-4.882253E+07
1.206616E+08,2.8560E-01,-4.870111E+07
1.216864E+08,2.8560E-01,-4.848376E+07
1.227111E+08,2.8560E-01,-4.668078E+07
1.237358E+08,2.8560E-01,-4.830487E+07
1.247605E+08,2.8560E-01,-4.534158E+07
1.257853E+08,2.8560E-01,-4.581587E+07
1.268100E+08,2.8560E-01,-4.560905E+07
2.536200E+07,3.1733E-01,-2.307993E+08
2.638673E+07,3.1733E-01,-2.223009E+08
2.741145E+07,3.1733E-01,-2.134084E+08
2.843618E+07,3.1733E-01,-2.060121E+08
2.946091E+07,3.1733E-01,-1.972294E+08
3.048564E+07,3.1733E-01,-1.901594E+08
3.151036E+07,3.1733E-01,-1.850735E+08
3.253509E+07,3.1733E-01,-1.794080E+08
3.355982E+07,3.1733E-01,-1.743063E+08
3.458455E+07,3.1733E-01,-1.708742E+08
3.560927E+07,3.1733E-01,-1.649075E+08
3.663400E+07,3.1733E-01,-1.587481E+08
3.765873E+07,3.1733E-01,-1.536955E+08
3.868345E+07,3.1733E-01,-1.494120E+08
3.970818E+07,3.1733E-01,-1.449032E+08
4.073291E+07,3.1733E-01,-1.418792E+08
4.175764E+07,3.1733E-01,-1.381824E+08
4.278236E+07,3.1733E-01,-1.363193E+08
4.380709E+07,3.1733E-01,-1.327407E+08
4.483182E+07,3.1733E-01,-1.300028E+08
4.585655E+07,3.1733E-01,-1.262606E+08
4.688127E+07,3.1733E-01,-1.257827E+08
4.790600E+07,3.1733E-01,-1.205339E+08
4.893073E+07,3.1733E-01,-1.184505E+08
4.995545E+07,3.1733E-01,-1.178906E+08
5.098018E+07,3.1733E-01,-1.135660E+08
5.200491E+07,3.1733E-01,-1.115557E+08
5.302964E+07,3.1733E-01,-1.091387E+08
5.405436E+07,3.1733E-01,-1.067356E+08
5.507909E+07,3.1733E-01,-1.047351E+08
5.610382E+07,3.1733E-01,-1.028697E+08
5.712855E+07,3.1733E-01,-1.013397E+08
5.815327E+07,3.1733E-01,-9.806339E+07
5.917800E+07,3.1733E-01,-9.929949E+07
6.020273E+07,3.1733E-01,-9.686235E+07
6.122745E+07,3.1733E-01,-9.338890E+07
6.225218E+07,3.1733E-01,-9.351312E+07
6.327691E+07,3.1733E-01,-9.041304E+07
6.430164E+07,3.1733E-01,-9.064428E+07
6.532636E+07,3.1733E-01,-8.714747E+07
6.635109E+07,3.1733E-01,-8.805709E+07
6.737582E+07,3.1733E-01,-8.715569E+07
6.840055E+07,3.1733E-01,-8.549996E+07
6.942527E+07,3.1733E-01,-8.289188E+07
7.045000E+07,3.1733E-01,-8.355136E+07
7.147473E+07,3.1733E-01,-8.202936E+07
7.249945E+07,3.1733E-01,-8.104538E+07
7.352418E+07,3.1733E-01,-7.904877E+07
7.454891E+07,3.1733E-01,-7.574609E+07
7.557364E+07,3.1733E-01,-7.705056E+07
7.659836E+07,3.1733E-01,-7.449646E+07
7.762309E+07,3.1733E-01,-7.379116E+07
7.864782E+07,3.1733E-01,-7.429819E+07
7.967255E+07,3.1733E-01,-7.269915E+07
8.069727E+07,3.1733E-01,-7.138430E+07
8.172200E+07,3.1733E-01,-7.158284E+07
8.274673E+07,3.1733E-01,-6.849875E+07
8.377145E+07,3.1733E-01,-6.884647E+07
8.479618E+07,3.1733E-01,-6.893737E+07
8.582091E+07,3.1733E-01,-6.838604E+07
8.684564E+07,3.1733E-01,-6.513013E+07
8.787036E+07,3.1733E-01,-6.546718E+07
8.889509E+07,3.1733E-01,-6.610419E+07
8.991982E+07,3.1733E-01,-6.575824E+07
9.094455E+07,3.1733E-01,-6.558437E+07
9.196927E+07,3.1733E-01,-6.263431E+07
9.299400E+07,3.1733E-01,-6.255045E+07
9.401873E+07,3.1733E-01,-6.098948E+07
9.504345E+07,3.1733E-01,-5.878224E+07
9.606818E+07,3.1733E-01,-6.033418E+07
9.709291E+07,3.1733E-01,-5.973356E+07
9.811764E+07,3.1733E-01,-5.973544E+07
9.914236E+07,3.1733E-01,-5.924118E+07
1.001671E+08,3.1733E-01,-5.589691E+07
1.011918E+08,3.1733E-01,-5.810669E+07
1.022165E+08,3.1733E-01,-5.631697E+07
1.032413E+08,3.1733E-01,-5.553173E+07
1.042660E+08,3.1733E-01,-5.672564E+07
1.052907E+08,3.1733E-01,-5.466041E+07
1.063155E+08,3.1733E-01,-5.450347E+07
1.073402E+08,3.1733E-01,-5.440119E+07
1.083649E+08,3.1733E-01,-5.210101E+07
1.093896E+08,3.1733E-01,-5.147409E+07
1.104144E+08,3.1733E-01,-5.295546E+07
1.114391E+08,3.1733E-01,-5.159831E+07
1.124638E+08,3.1733E-01,-5.083580E+07
1.134885E+08,3.1733E-01,-5.048836E+07
1.145133E+08,3.1733E-01,-5.063566E+07
1.155380E+08,3.1733E-01,-5.075195E+07
1.165627E+08,3.1733E-01,-4.988629E+07
1.175875E+08,3.1733E-01,-5.062546E+07
1.186122E+08,3.1733E-01,-4.982297E+07
1.196369E+08,3.1733E-01,-5.010587E+07
1.206616E+08,3.1733E-01,-4.792554E+07
